'timestampMs','latitudeE7','longitudeE7', 'accuracy','velocity','altitude','verticalAccuracy','activity_timestampMs','activity','activity_confidence' 
1518309695599,47439310,-740641274,87,,,,,,
1518309620141,47439310,-740641274,87,,,,1518309620269,STILL,100
1518309514935,47439310,-740641274,87,,,,1518309514846,STILL,100
1518309511386,47439310,-740641274,87,,,,,,
1518309022737,47439310,-740641274,92,,,,1518309022523,STILL,100
1518308893376,47439310,-740641274,92,,,,,,
1518308891525,47439310,-740641274,92,,,,,,
1518308526162,47439310,-740641274,104,,,,,,
1518308341597,47439310,-740641274,104,,,,1518308403878,STILL,40
1518308259420,47439310,-740641274,104,,,,,,
1518307903379,46587983,-740911437,200,,,,,,
1518307818663,46587983,-740911437,200,,,,1518307778814,STILL,63
1518307620596,46578340,-740926985,87,,,,1518307598511,ON_FOOT,86
1518307539606,45967573,-740744334,3330,,,,,,
1518307408241,46597008,-740903401,1086,,,,,,
1518307287407,46597008,-740903401,905,,,,,,
1518307111619,46597008,-740903401,453,,,,1518307208465,ON_FOOT,27
1518306986102,46597008,-740903401,220,,,,1518307016484,STILL,100
1518306831140,46597008,-740903401,220,,,,1518306830507,STILL,100
1518306679564,46597023,-740903304,20,,,,1518306736126,TILTING,100
1518306653000,46597026,-740903312,6,0,2581,12,1518306641744,UNKNOWN,31
1518306637000,46597161,-740903497,4,0,2583,9,,,
1518306633024,46596992,-740903340,6,0,2585,12,1518306531410,TILTING,100
1518306623000,46596964,-740903373,4,0,2584,9,,,
1518306413228,46615876,-740904095,699,,,,1518306413378,STILL,100
1518306041438,46615876,-740904095,699,,,,1518306041367,STILL,100
1518306038012,46615876,-740904095,699,,,,,,
1518306021242,46615876,-740904095,699,,,,,,
1518305929010,46596650,-740903211,1379,,,,,,
1518305716644,46596650,-740903211,910,,,,1518305780383,STILL,100
1518305545238,46596650,-740903211,910,,,,,,
1518305505802,46596650,-740903211,910,,,,1518305408000,STILL,100
1518305404124,46596650,-740903211,689,,,,,,
1518305257178,46596650,-740903211,689,,,,1518305223141,STILL,66
1518305124010,46596650,-740903211,489,,,,,,
1518305003684,46596650,-740903211,309,,,,1518304952623,TILTING,100
1518304807508,46596650,-740903211,6,0,2577,12,1518304806412,STILL,100
1518304460613,45967573,-740744334,87,,,,1518304463994,STILL,55
1518304460371,45967573,-740744334,87,,,,,,
1518304149304,46609555,-740900424,500,,,,1518304149208,STILL,100
1518304145828,46609555,-740900424,500,,,,,,
1518304144968,46609555,-740900424,500,,,,,,
1518304012141,46838128,-740809839,104,,,,,,
1518303845342,46838128,-740809839,104,,,,,,
1518303841802,46838128,-740809839,104,,,,,,
1518303415489,45967573,-740744334,68,,,,1518303451256,STILL,100
1518303354207,45967573,-740744334,68,,,,,,
1518303231828,45967573,-740744334,68,,,,1518303192867,STILL,100
1518303110468,45967573,-740744334,60,,,,,,
1518302989396,45967573,-740744334,6564,,,,,,
1518302859431,45967573,-740744334,4874,,,,,,
1518302729881,46609555,-740900424,500,,,,,,
1518302607959,45967573,-740744334,5414,,,,1518302605844,UNKNOWN,40
1518302488095,45967573,-740744334,56,,,,,,
1518302307201,45976476,-740849297,56,,,,1518302320344,TILTING,100
1518302186548,45976476,-740849297,56,,,,,,
1518302030502,45976476,-740849297,34,,,,1518302034844,STILL,62
1518301893303,45967573,-740744334,238,,,,1518301847148,STILL,100
1518301779851,45967573,-740744334,68,,,,,,
1518301660774,45967773,-740744630,124,,,,1518301667379,STILL,47
1518301611312,45967773,-740744630,50,,,,,,
1518301346705,46600032,-740893082,500,,,,1518301295603,ON_FOOT,52
1518301217920,46569022,-740900424,500,,,,,,
1518301155375,46570191,-740887343,181,,,,1518301178361,ON_FOOT,32
1518301089239,46570191,-740887343,82,,,,,,
1518301028574,46569491,-740931954,286,,,,,,
1518300966182,46562871,-740904095,500,,,,1518300969600,ON_FOOT,98
1518300903050,46569491,-740931954,98,,,,,,
1518300776204,46537900,-740925917,60,,,,,,
1518300746108,46531216,-740910444,48,,,,,,
1518300626186,46532024,-740917670,50,,,,1518300603543,ON_FOOT,80
1518300565321,46525773,-740917378,51,,2577,2,,,
1518300500801,46537869,-740927270,52,,2579,2,,,
1518300384800,46532848,-740926078,31,2,2581,,1518300423217,ON_FOOT,72
1518300323000,46531256,-740927059,6,0,2587,,1518300310023,TILTING,100
1518300193000,46543218,-740910052,10641,,2563,,,,
1518300156392,46525616,-740918129,25,,,,1518300158227,TILTING,100
1518300119764,46528202,-740912946,25,,,,,,
1518300119576,46528202,-740912946,25,,,,1518300119625,STILL,62
1518299995750,46528202,-740912946,25,,,,1518300029561,TILTING,100
1518299935723,46528202,-740912946,25,,,,1518299935919,STILL,28
1518299875794,46528202,-740912946,25,,,,,,
1518299864799,46527560,-740913437,26,,,,,,
1518299861336,46527560,-740913437,26,,,,,,
1518299861070,46527560,-740913437,26,,,,,,
1518299843463,46529448,-740909589,28,,,,1518299843341,STILL,61
1518299839985,46529448,-740909589,28,,,,,,
1518299815168,46529448,-740909589,28,,,,1518299704093,TILTING,100
1518299564924,46531216,-740910444,77,,,,1518299564845,STILL,71
1518299561368,46531216,-740910444,77,,,,,,
1518299560519,46531216,-740910444,87,,,,,,
1518299489591,46531216,-740910444,87,,,,1518299489281,STILL,100
1518299427743,46531216,-740910444,87,,,,,,
1518299260319,46531216,-740910444,87,,,,,,
1518299227706,46530037,-740908545,69,,,,1518299239634,STILL,29
1518299227484,46530037,-740908545,69,,,,,,
1518299187852,46531281,-740912184,26,,,,1518299172322,TILTING,100
1518299105135,46531281,-740912184,26,,,,1518299105010,STILL,78
1518299067836,46531281,-740912184,26,,,,,,
1518298947672,46531281,-740912184,26,,,,,,
1518298913614,46530368,-740908508,116,,,,,,
1518298884933,46529243,-740911517,27,,,,,,
1518298865010,46529243,-740911517,27,,,,1518298864688,STILL,37
1518298843963,46544164,-740904095,500,,,,,,
1518298723090,46544164,-740904095,500,,,,,,
1518298689842,46548220,-740909650,142,,,,,,
1518298689136,46548220,-740909650,7,0,2572,15,,,
1518298491856,46531216,-740910444,77,,,,1518298188175,TILTING,100
1518298488259,46531216,-740910444,77,,,,,,
1518298483204,46546943,-740889411,400,,,,1518298461125,STILL,100
1518298122507,46546943,-740889411,400,,,,,,
1518298084200,46540454,-740878398,800,,,,,,
1518297884715,46540454,-740878398,800,,,,1518297884629,STILL,100
1518297881173,46540454,-740878398,800,,,,,,
1518297880366,46540454,-740878398,800,,,,,,
1518297861332,46559753,-740904095,600,,,,,,
1518297802348,46559753,-740904095,600,,,,1518297802235,STILL,71
1518297701730,46559753,-740904095,600,,,,,,
1518297580205,46559753,-740904095,600,,,,,,
1518297549848,46559753,-740904095,400,,,,1518297561959,STILL,55
1518297549041,46559753,-740904095,400,,,,1518297542509,TILTING,100
1518297523136,46565904,-740900424,300,,,,,,
1518297519581,46565904,-740900424,300,,,,,,
1518297518767,46565904,-740900424,300,,,,,,
1518297482474,46563663,-740902106,12,0,2585,24,1518297482415,STILL,65
1518297478969,46567515,-740901714,1227,,,,,,
1518297477607,46567515,-740901714,1227,,,,,,
1518297442758,46570191,-740887343,82,,,,,,
1518297392738,46570191,-740887343,82,,,,1518297392652,STILL,69
1518297321663,46570191,-740887343,82,,,,1518297321159,STILL,64
1518297261352,46570191,-740887343,82,,,,,,
1518297230806,46569716,-740898811,1298,,,,,,
1518297157760,46569716,-740898811,139,,,,1518297140575,STILL,70
1518297037668,46569716,-740898811,139,,,,,,
1518297012896,46570191,-740887343,64,,,,,,
1518296956261,46569358,-740884668,61,,,,1518296956622,STILL,61
1518296895173,46569358,-740884668,61,,,,,,
1518296857743,46574950,-740896994,75,,,,1518296858746,STILL,69
1518296797716,46574950,-740896994,75,,,,1518296798161,UNKNOWN,27
1518296737558,46574950,-740896994,75,,,,1518296753353,STILL,50
1518296722372,46571961,-740885002,72,,,,1518296724088,UNKNOWN,22
1518296640225,46571436,-740884108,73,,,,,,
1518296636785,46571436,-740884108,73,,,,1518296636701,STILL,81
1518296633311,46571436,-740884108,73,,,,,,
1518296633109,46571436,-740884108,73,,,,1518296604154,STILL,100
1518296188540,46571393,-740884127,56,,,,1518296134398,STILL,100
1518296024461,46571393,-740884127,56,,,,,,
1518295949814,46571393,-740884127,56,,,,1518295950088,STILL,100
1518295887704,46571393,-740884127,56,,,,1518295887097,STILL,100
1518295864334,46596829,-740889411,699,,,,,,
1518295741746,46596829,-740889411,699,,,,,,
1518295678813,46603065,-740889411,300,,,,1518295706898,STILL,55
1518295618266,46599862,-740885740,400,,,,,,
1518295557625,46603065,-740889411,400,,,,,,
1518295494328,46571393,-740884127,128,,,,1518295467789,UNKNOWN,31
1518295432499,46587475,-740889411,600,,,,,,
1518295383521,46587221,-740878398,400,,,,1518295336762,STILL,44
1518295275000,46564264,-740864668,9,0,2585,,1518295274596,STILL,43
1518295151200,46540124,-740845130,6,4,2583,,,,
1518295029800,46522907,-740795932,18,8,2621,,1518294970783,UNKNOWN,31
1518294907000,46563216,-740780615,30,7,2579,,1518294895983,TILTING,100
1518294839700,46584482,-740776481,8,2,2569,,1518294800225,TILTING,100
1518294742000,46613180,-740770166,27,1,2550,,1518294711055,IN_VEHICLE,31
1518294677300,46640707,-740761468,9,10,2575,,1518294613370,ON_BICYCLE,31
1518294543300,46685587,-740728840,10,2,2564,,1518294535579,UNKNOWN,40
1518294490000,46704813,-740713856,6,10,2591,,1518294488459,IN_VEHICLE,91
1518294316896,46812388,-740534715,69,,,,1518294368295,IN_VEHICLE,66
1518294187738,46884685,-740415660,51,,,,,,
1518294058350,46895588,-740402093,24,,,,,,
1518294032416,46903516,-740389184,100,,2583,2,1518293997288,ON_FOOT,67
1518293943700,46971964,-740332610,3,18,2591,,1518293844483,TILTING,100
1518293811099,47083075,-740338679,800,,,,1518293816801,IN_VEHICLE,61
1518293785775,47082771,-740351652,110,,,,,,
1518293665623,47075275,-740350413,22,,,,1518293724697,TILTING,100
1518293603202,47078034,-740350759,22,,,,1518293602641,UNKNOWN,31
1518293534385,47076131,-740352277,25,,,,1518293507391,TILTING,100
1518293473532,47075090,-740351749,23,,,,,,
1518293411952,47075178,-740350408,22,,,,1518293412141,STILL,100
1518293328218,47076795,-740351449,34,,,,1518293347863,TILTING,100
1518293260105,47076795,-740351449,34,,,,1518293251177,TILTING,100
1518293217772,47076626,-740351781,31,,,,1518293202327,TILTING,100
1518293157085,47076626,-740351781,31,,,,1518293185884,STILL,98
1518293045828,47076779,-740351743,33,,,,,,
1518292985045,47076779,-740351743,33,,,,1518292984610,STILL,32
1518292923977,47076664,-740351939,29,,,,,,
1518292862433,47077146,-740351506,34,,,,1518292893174,TILTING,100
1518292802192,47076204,-740352130,27,,,,1518292801738,UNKNOWN,40
1518292739388,47077224,-740351562,31,,,,,,
1518292678706,47076750,-740351764,36,,2585,2,,,
1518292616047,47077277,-740351916,24,,,,1518292606147,UNKNOWN,28
1518292585222,47076394,-740352222,30,,,,,,
